userId,movieId,title,Q_value
367,8372,Garfield: The Movie (2004),1.7072
367,6776,Lagaan: Once Upon a Time in India (2001),1.5992
367,2759,Dick (1999),1.5689
367,131104,The Brain (1969),1.5566
367,5065,"Mothman Prophecies, The (2002)",1.5471
368,54785,Halloween (2007),0.2479
368,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",0.1168
368,79677,"Two Escobars, The (2010)",0.0999
368,33779,Eddie Izzard: Dress to Kill (1999),0.0977
368,152270,The Wait (2015),0.0936
369,1,Toy Story (1995),2.8479
369,2771,Brokedown Palace (1999),0.5844
369,5889,"Cruel Romance, A (Zhestokij Romans) (1984)",0.5793
369,174141,Belladonna of Sadness (1973),0.5747
369,165075,London Town (2016),0.4177
370,1,Toy Story (1995),3.3588
370,1310,Hype! (1996),0.5356
370,31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),0.5218
370,58047,"Definitely, Maybe (2008)",0.5065
370,1263,"Deer Hunter, The (1978)",0.505
371,1,Toy Story (1995),3.0415
371,45210,United 93 (2006),0.8104
371,6031,Imitation of Life (1959),0.7401
371,71135,Pandorum (2009),0.7291
371,136778,The Squeeze (2015),0.6655
372,477,What's Love Got to Do with It? (1993),1.4451
372,4519,"Land Before Time, The (1988)",1.4264
372,33836,Bewitched (2005),1.2673
372,110669,"Honest Liar, An (2014)",1.2669
372,8484,"Human Condition I, The (Ningen no joken I) (1959)",1.2616
373,1036,Die Hard (1988),1.4864
373,4310,Pearl Harbor (2001),1.4447
373,108190,Divergent (2014),1.3747
373,90405,In Time (2011),1.3704
373,1366,"Crucible, The (1996)",1.3635
374,1,Toy Story (1995),2.3107
374,1355,Nightwatch (1997),0.5182
374,33660,Cinderella Man (2005),0.4945
374,52281,Grindhouse (2007),0.4883
374,1281,"Great Dictator, The (1940)",0.4831
375,1,Toy Story (1995),2.248
375,1197,"Princess Bride, The (1987)",0.5516
375,8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),0.5241
375,44972,Scary Movie 4 (2006),0.522
375,27320,"Nine Lives of Tomas Katz, The (2000)",0.4974
376,1,Toy Story (1995),2.6051
376,89028,Don't Be Afraid of the Dark (2010),0.5322
376,2165,Your Friends and Neighbors (1998),0.5198
376,4357,How to Marry a Millionaire (1953),0.515
376,190207,Tilt (2011),0.5111
377,1,Toy Story (1995),3.1072
377,64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),0.6241
377,27176,Style Wars (1983),0.5942
377,4865,From Hell (2001),0.5932
377,34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",0.5764
378,1685,"I Love You, I Love You Not (1996)",1.5878
378,46,How to Make an American Quilt (1995),1.4873
378,4402,Dr. Goldfoot and the Bikini Machine (1965),1.4382
378,6523,Mr. Baseball (1992),1.4118
378,2882,Jakob the Liar (1999),1.4103
379,1,Toy Story (1995),1.8146
379,1529,Nowhere (1997),0.5693
379,27674,11:14 (2003),0.4129
379,8154,"Dolce Vita, La (1960)",0.4096
379,593,"Silence of the Lambs, The (1991)",0.3975
380,5878,Talk to Her (Hable con Ella) (2002),1.6255
380,45658,On a Clear Day (2005),1.5891
380,6305,Fahrenheit 451 (1966),1.5209
380,708,"Truth About Cats & Dogs, The (1996)",1.4988
380,7579,Pride and Prejudice (1940),1.4492
381,3587,Inferno (1980),1.7916
381,95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),1.7616
381,82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),1.7156
381,6182,"Thrill of It All, The (1963)",1.6142
381,4831,Can't Stop the Music (1980),1.6133
382,7930,"People Under the Stairs, The (1991)",1.1078
382,7116,Diabolique (Les diaboliques) (1955),0.2519
382,8908,Ladder 49 (2004),0.2474
382,6769,Mambo Italiano (2003),0.241
382,60303,Strange Circus (Kimyô na sâkasu) (2005),0.2401
383,86833,Bridesmaids (2011),1.1064
383,157270,Barbershop: The Next Cut (2016),0.2277
383,6863,School of Rock (2003),0.2209
383,74324,Temple Grandin (2010),0.2109
383,57669,In Bruges (2008),0.2063
384,1,Toy Story (1995),1.9355
384,6746,Squirm (1976),0.563
384,160565,The Purge: Election Year (2016),0.5385
384,110826,Brick Mansions (2014),0.5019
384,127202,Me and Earl and the Dying Girl (2015),0.4944
385,4765,L.I.E. (2001),1.8632
385,72874,"Peacekeeper, The (1997)",1.6971
385,31660,Steamboy (Suchîmubôi) (2004),1.619
385,5764,Looker (1981),1.485
385,146656,Creed (2015),1.423
386,1,Toy Story (1995),1.6563
386,7366,Jersey Girl (2004),0.4092
386,1374,Star Trek II: The Wrath of Khan (1982),0.4085
386,99532,"Misérables, Les (2000)",0.3895
386,77191,Death at a Funeral (2010),0.387
387,1,Toy Story (1995),2.7003
387,117849,La Belle Verte (1996),0.4773
387,81949,"Romantics, The (2010)",0.4694
387,135137,Pixels (2015),0.4573
387,1257,Better Off Dead... (1985),0.4462
388,1,Toy Story (1995),5.6565
388,92309,"Innkeepers, The (2011)",1.2806
388,6582,Remo Williams: The Adventure Begins (1985),1.0838
388,3433,Death Wish 4: The Crackdown (1987),1.0726
388,2890,Three Kings (1999),0.9728
389,8591,"Philadelphia Experiment, The (1984)",2.3945
389,33188,Mischief (1985),0.4879
389,4855,Dirty Harry (1971),0.4608
389,720,Wallace & Gromit: The Best of Aardman Animation (1996),0.4437
389,136297,Mortal Kombat: The Journey Begins (1995),0.4415
390,1,Toy Story (1995),1.5191
390,115111,Ward 13 (2003),0.3513
390,7811,Babylon 5: The River of Souls (1998),0.329
390,135288,Mr. Holmes (2015),0.3281
390,3596,Screwed (2000),0.3216
391,42734,Hoodwinked! (2005),1.6694
391,548,Terminal Velocity (1994),0.2878
391,7132,"Night at the Opera, A (1935)",0.2826
391,27619,"Lion King 1½, The (2004)",0.274
391,5900,Analyze That (2002),0.258
392,1,Toy Story (1995),2.5402
392,1614,In & Out (1997),0.6017
392,104419,Justice League: Crisis on Two Earths (2010),0.5564
392,89582,Cold Fish (Tsumetai nettaigyo) (2010),0.5126
392,102747,"Rink, The (1916)",0.4981
393,1,Toy Story (1995),2.0
393,249,Immortal Beloved (1994),0.4103
393,1003,Extreme Measures (1996),0.3725
393,2898,"Dark Half, The (1993)",0.3702
393,2088,Popeye (1980),0.351
394,1,Toy Story (1995),1.8856
394,3365,"Searchers, The (1956)",0.4119
394,3035,Mister Roberts (1955),0.3956
394,4585,"Dream Team, The (1989)",0.3897
394,33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",0.3892
395,1,Toy Story (1995),4.1057
395,3438,Teenage Mutant Ninja Turtles (1990),0.7839
395,174045,Goon: Last of the Enforcers (2017),0.7825
395,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",0.7448
395,8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),0.7435
396,58806,Smart People (2008),2.5398
396,435,Coneheads (1993),0.6396
396,3730,"Conversation, The (1974)",0.6309
396,6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",0.5777
396,5984,"Story of O, The (Histoire d'O) (1975)",0.577
397,1,Toy Story (1995),1.1476
397,6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",0.4127
397,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),0.3362
397,1831,Lost in Space (1998),0.3015
397,2054,"Honey, I Shrunk the Kids (1989)",0.3012
398,1,Toy Story (1995),4.3417
398,1674,Witness (1985),0.8896
398,26073,"Human Condition III, The (Ningen no joken III) (1961)",0.8151
398,7720,"Four Musketeers, The (1974)",0.8044
398,1977,Friday the 13th Part IV: The Final Chapter (1984),0.8037
399,1105,Children of the Corn IV: The Gathering (1996),1.6994
399,56607,"Kite Runner, The (2007)",1.6776
399,6573,Avanti! (1972),1.6373
399,2942,Flashdance (1983),1.5941
399,5572,Barbershop (2002),1.5723
400,1,Toy Story (1995),1.7788
400,48783,Flags of Our Fathers (2006),0.3651
400,39449,Prime (2005),0.3298
400,76251,Kick-Ass (2010),0.3251
400,109416,Bring It On: Fight to the Finish (2009),0.3251
401,41285,Match Point (2005),3.1961
401,8293,Used People (1992),2.0771
401,6711,Lost in Translation (2003),2.0237
401,2463,Ruthless People (1986),2.0136
401,5991,Chicago (2002),2.0116
402,1,Toy Story (1995),2.444
402,3732,"Fury, The (1978)",0.4324
402,82088,Vincent Wants to Sea (Vincent will meer) (2010),0.404
402,5171,"Time Machine, The (2002)",0.3979
402,31851,Sons of the Desert (1933),0.3959
403,1,Toy Story (1995),1.6504
403,90403,"Three Musketeers, The (2011)",0.3936
403,6093,"Last Unicorn, The (1982)",0.3728
403,130087,The Cobbler (2015),0.3278
403,58876,Stop-Loss (2008),0.3227
404,1,Toy Story (1995),1.3542
404,7307,Flesh & Blood (1985),0.3671
404,91688,Salvation Boulevard (2011),0.3409
404,139511,Exte: Hair Extensions (2007),0.3322
404,8338,Black Narcissus (1947),0.3228
405,1,Toy Story (1995),1.4166
405,553,Tombstone (1993),0.3281
405,3755,"Perfect Storm, The (2000)",0.2754
405,70663,"I Love You, Beth Cooper (2009)",0.2672
405,26237,Zabriskie Point (1970),0.2662
406,1,Toy Story (1995),3.116
406,1889,Insomnia (1997),0.9602
406,107846,MacGyver: Trail to Doomsday (1994),0.9006
406,1246,Dead Poets Society (1989),0.6715
406,163056,Shin Godzilla (2016),0.6376
407,102735,Captain America (1979),2.2221
407,2928,"Razor's Edge, The (1984)",0.5117
407,4967,No Man's Land (2001),0.507
407,31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),0.4874
407,4403,"Fall of the House of Usher, The (House of Usher) (1960)",0.4575
408,1,Toy Story (1995),2.531
408,1336,Body Parts (1991),0.5459
408,186587,Rampage (2018),0.5407
408,56801,AVPR: Aliens vs. Predator - Requiem (2007),0.5252
408,56921,Battlestar Galactica: Razor (2007),0.5158
409,1,Toy Story (1995),3.1423
409,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),0.5298
409,6070,Tokyo Decadence (Topâzu) (1992),0.5213
409,55061,Electroma (2006),0.5172
409,92391,Grave Encounters (2011),0.5038
410,1,Toy Story (1995),1.928
410,145,Bad Boys (1995),0.4571
410,1393,Jerry Maguire (1996),0.3958
410,2893,Plunkett & MaCleane (1999),0.3763
410,7124,Grass (1999),0.3651
411,8667,A Home at the End of the World (2004),1.4665
411,3971,"Private Eyes, The (1981)",1.4457
411,64032,Four Christmases (2008),1.3252
411,2712,Eyes Wide Shut (1999),1.3055
411,26498,Boy Meets Girl (1984),1.2884
412,57640,Hellboy II: The Golden Army (2008),0.4861
412,3591,Mr. Mom (1983),0.4815
412,1407,Scream (1996),0.4749
412,103,Unforgettable (1996),0.4684
412,74580,"Spy Next Door, The (2010)",0.4516
413,357,Four Weddings and a Funeral (1994),1.3243
413,3003,Train of Life (Train de vie) (1998),0.3552
413,25827,Mr. Deeds Goes to Town (1936),0.3472
413,2995,House on Haunted Hill (1999),0.341
413,79684,Paper Man (2009),0.3358
414,6579,"One, Two, Three (1961)",1.4615
414,7920,Desperate Living (1977),1.3158
414,305,Ready to Wear (Pret-A-Porter) (1994),1.2366
414,89427,Shark Night 3D (2011),1.2009
414,26796,"Heart in Winter, A (Un coeur en hiver) (1992)",1.0188
415,1,Toy Story (1995),1.324
415,5969,My Girl 2 (1994),0.3829
415,7822,Mogambo (1953),0.3537
415,134095,My Love (2006),0.3181
415,86835,Priest (2011),0.3075
416,1,Toy Story (1995),1.868
416,1952,Midnight Cowboy (1969),0.3379
416,4690,"Cotton Club, The (1984)",0.3317
416,168174,Jim Gaffigan: Cinco (2017),0.2965
416,5464,Road to Perdition (2002),0.2963
417,1,Toy Story (1995),1.8617
417,61011,"Walker, The (2007)",0.3593
417,171495,Cosmos,0.3339
417,437,Cops and Robbersons (1994),0.3253
417,3537,Where the Money Is (2000),0.3226
418,1,Toy Story (1995),1.9983
418,129,Pie in the Sky (1996),0.4457
418,103235,"Best Offer, The (Migliore offerta, La) (2013)",0.4183
418,94478,Dark Shadows (2012),0.4098
418,8836,Wicker Park (2004),0.398
419,1,Toy Story (1995),1.0172
419,2972,Red Sorghum (Hong gao liang) (1987),0.2571
419,2747,"Little Shop of Horrors, The (1960)",0.2415
419,77667,MacGruber (2010),0.2339
419,95633,Spirit Camp (2009),0.2274
420,3725,American Pop (1981),0.5335
420,650,Moll Flanders (1996),0.1975
420,79091,Despicable Me (2010),0.1436
420,1385,Under Siege (1992),0.1324
420,119167,Paradox (2010),0.1241
421,1,Toy Story (1995),1.6457
421,74508,Persuasion (2007),0.3466
421,176389,The Nut Job 2: Nutty by Nature (2017),0.3338
421,6295,Chasing Papi (a.k.a. Papi Chulo) (2003),0.3303
421,1284,"Big Sleep, The (1946)",0.3259
422,7238,Ashes and Diamonds (Popiól i diament) (1958),1.4345
422,96281,ParaNorman (2012),1.4016
422,6238,Green Card (1990),1.3535
422,937,Love in the Afternoon (1957),1.3293
422,50685,Waitress (2007),1.3214
423,1,Toy Story (1995),2.0372
423,57502,Cat Soup (Nekojiru-so) (2001),0.3208
423,7572,Wit (2001),0.316
423,66509,Funny People (2009),0.3158
423,99437,John Dies at the End (2012),0.314
424,1,Toy Story (1995),1.1983
424,7108,Crime Story (Zhong an zu) (1993),0.2686
424,803,Walking and Talking (1996),0.2622
424,6944,Father of the Bride (1991),0.2523
424,113348,Teenage Mutant Ninja Turtles (2014),0.25
425,1,Toy Story (1995),2.5272
425,2453,"Boy Who Could Fly, The (1986)",0.7519
425,8363,Soul Plane (2004),0.5007
425,43914,Winter Passing (2005),0.4973
425,3789,"Pawnbroker, The (1964)",0.473
426,1,Toy Story (1995),4.5219
426,8363,Soul Plane (2004),0.898
426,128908,Cloudburst (2011),0.8699
426,373,Red Rock West (1992),0.8453
426,51174,Factory Girl (2006),0.8181
427,1,Toy Story (1995),0.9395
427,51167,My Father and My Son (Babam ve oglum) (2005),0.2918
427,96588,Pitch Perfect (2012),0.2791
427,8600,Angels with Dirty Faces (1938),0.2784
427,3256,Patriot Games (1992),0.2688
428,1,Toy Story (1995),2.9451
428,28,Persuasion (1995),0.5501
428,97913,Wreck-It Ralph (2012),0.5373
428,56908,Dedication (2007),0.5136
428,56389,My Blueberry Nights (2007),0.5093
429,1,Toy Story (1995),2.2273
429,105585,Machete Kills (Machete 2) (2013),0.5076
429,26249,They Call Me Trinity (1971),0.4811
429,2296,"Night at the Roxbury, A (1998)",0.4528
429,55995,Beowulf (2007),0.4516
430,1,Toy Story (1995),2.4471
430,2546,"Deep End of the Ocean, The (1999)",0.6518
430,4164,"Caveman's Valentine, The (2001)",0.6206
430,81158,Restrepo (2010),0.6069
430,1954,Rocky (1976),0.5915
431,1,Toy Story (1995),2.083
431,149830,Pride and Prejudice and Zombies (2016),0.4095
431,172793,Vovka in the Kingdom of Far Far Away (1965),0.3964
431,50601,Bridge to Terabithia (2007),0.386
431,34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",0.3724
432,1358,Sling Blade (1996),0.3881
432,3967,Billy Elliot (2000),0.3434
432,358,Higher Learning (1995),0.3355
432,5364,Unfaithful (2002),0.3104
432,106,Nobody Loves Me (Keiner liebt mich) (1994),0.3093
433,1663,Stripes (1981),0.5327
433,6669,Ikiru (1952),0.1568
433,1367,101 Dalmatians (1996),0.1463
433,90769,Starsuckers (2009),0.1403
433,111360,Lucy (2014),0.14
434,6342,"Trip, The (2002)",1.4901
434,1025,"Sword in the Stone, The (1963)",1.4603
434,84844,Brother 2 (Brat 2) (2000),1.4277
434,6775,Life and Debt (2001),1.4102
434,5993,Max (2002),1.4063
435,1,Toy Story (1995),1.8335
435,3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),0.3925
435,161024,Jim Jefferies: Freedumb (2016),0.3681
435,37857,MirrorMask (2005),0.3535
435,7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",0.3421
436,4967,No Man's Land (2001),1.931
436,160565,The Purge: Election Year (2016),1.8523
436,27768,Intimate Strangers (Confidences trop intimes) (2004),1.7915
436,1459,Absolute Power (1997),1.7354
436,3432,Death Wish 3 (1985),1.7208
437,1,Toy Story (1995),1.2787
437,179491,Mayhem (2017),0.3462
437,92008,Haywire (2011),0.3071
437,2383,Police Academy 6: City Under Siege (1989),0.3071
437,103772,"Wolverine, The (2013)",0.3048
438,69526,Transformers: Revenge of the Fallen (2009),1.576
438,1354,Breaking the Waves (1996),1.4599
438,207,"Walk in the Clouds, A (1995)",1.4059
438,2164,Surf Nazis Must Die (1987),1.4013
438,167064,I Am Not Your Negro (2017),1.3512
439,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",0.8883
439,6387,Once a Thief (Zong heng si hai) (1991),0.2619
439,168846,Neal Brennan: 3 Mics (2017),0.2248
439,194,Smoke (1995),0.2204
439,113159,Life After Beth (2014),0.2176
440,150254,The Devil's Candy (2015),0.4559
440,6996,Highlander II: The Quickening (1991),0.1145
440,64957,"Curious Case of Benjamin Button, The (2008)",0.1026
440,121231,It Follows (2014),0.1022
440,3072,Moonstruck (1987),0.1016
441,1,Toy Story (1995),3.6084
441,941,"Mark of Zorro, The (1940)",0.5921
441,72554,Cell 211 (Celda 211) (2009),0.5819
441,95,Broken Arrow (1996),0.5807
441,142196,Cornered! (2009),0.5799
442,1,Toy Story (1995),0.0
442,2,Jumanji (1995),0.0
442,3,Grumpier Old Men (1995),0.0
442,4,Waiting to Exhale (1995),0.0
442,5,Father of the Bride Part II (1995),0.0
443,146244,Dil To Pagal Hai (1997),2.1237
443,103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),1.4641
443,26082,Harakiri (Seppuku) (1962),1.4136
443,27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),1.3809
443,63276,Crows Zero (Kurôzu zero) (2007),1.3692
444,3420,...And Justice for All (1979),2.7327
444,4361,Tootsie (1982),0.5569
444,6816,Three O'Clock High (1987),0.5441
444,1209,Once Upon a Time in the West (C'era una volta il West) (1968),0.5306
444,134783,Entourage (2015),0.5196
445,1,Toy Story (1995),2.0189
445,190221,Hommage à Zgougou (et salut à Sabine Mamou) (2002),0.5257
445,69849,Roots (1977),0.507
445,4600,Gross Anatomy (a.k.a. A Cut Above) (1989),0.4978
445,62970,Tin Man (2007),0.4756
446,1,Toy Story (1995),2.9562
446,2502,Office Space (1999),0.5509
446,55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",0.5476
446,4224,Exit Wounds (2001),0.539
446,1653,Gattaca (1997),0.5318
447,80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),0.9108
447,2287,Them! (1954),0.2682
447,27768,Intimate Strangers (Confidences trop intimes) (2004),0.2677
447,6793,Beethoven (1992),0.2639
447,34450,Miracles - Mr. Canton and Lady Rose (1989),0.2556
448,1770,B. Monkey (1998),1.5135
448,5513,Martin Lawrence Live: Runteldat (2002),0.3885
448,109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),0.3471
448,181659,Craig Ferguson: Tickle Fight (2017),0.3438
448,58162,Run Fatboy Run (2007),0.3397
449,1,Toy Story (1995),0.9619
449,1701,Deconstructing Harry (1997),0.2499
449,8264,Grey Gardens (1975),0.241
449,75416,Generation X (1996),0.2392
449,3653,"Endless Summer, The (1966)",0.238
450,1,Toy Story (1995),1.8651
450,151315,Ride Along 2 (2016),0.3579
450,4210,Manhunter (1986),0.3466
450,177939,"The Night Is Short, Walk on Girl (2017)",0.3464
450,74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),0.341
451,7477,Eye See You (D-Tox) (2002),1.6009
451,60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",1.5458
451,378,Speechless (1994),1.5279
451,110102,Captain America: The Winter Soldier (2014),1.5262
451,133832,The Green Inferno (2014),1.5223
452,1,Toy Story (1995),2.0498
452,152970,Hunt for the Wilderpeople (2016),0.3848
452,101074,"Legend of Sleepy Hollow, The (1949)",0.3759
452,3404,Titanic (1953),0.3649
452,2104,Tex (1982),0.3459
453,189547,Iron Soldier (2010),1.6153
453,142488,Spotlight (2015),1.5728
453,151501,Exposed (2016),1.5516
453,2149,House II: The Second Story (1987),1.4306
453,166705,Fences (2016),0.9954
454,1,Toy Story (1995),0.9931
454,151559,Frankenstein (2015),0.2741
454,2000,Lethal Weapon (1987),0.2664
454,50796,Blood and Chocolate (2007),0.2451
454,5197,Little Darlings (1980),0.2325
455,1,Toy Story (1995),2.5332
455,5014,I Am Sam (2001),0.4587
455,79274,Batman: Under the Red Hood (2010),0.4569
455,38,It Takes Two (1995),0.4482
455,372,Reality Bites (1994),0.4324
456,3766,Missing in Action (1984),1.8278
456,52375,"Hoax, The (2007)",1.7788
456,40966,"Libertine, The (2004)",1.7662
456,97701,Paranormal Activity 4 (2012),1.674
456,8447,This Island Earth (1955),1.6445
457,1,Toy Story (1995),1.9812
457,6239,Journey to the Center of the Earth (1959),0.6217
457,50842,"Boss of It All, The (Direktøren for det hele) (2006)",0.5841
457,500,Mrs. Doubtfire (1993),0.5823
457,1924,Plan 9 from Outer Space (1959),0.5763
458,1,Toy Story (1995),2.4383
458,434,Cliffhanger (1993),0.6287
458,41716,"Matador, The (2005)",0.5337
458,4850,Spriggan (Supurigan) (1998),0.5049
458,37211,Go West (1940),0.5008
459,1,Toy Story (1995),2.9409
459,33646,"Longest Yard, The (2005)",0.6949
459,5915,Victory (a.k.a. Escape to Victory) (1981),0.6683
459,7349,Broken Wings (Knafayim Shvurot) (2002),0.6525
459,263,Ladybird Ladybird (1994),0.6427
460,1867,Tarzan and the Lost City (1998),2.0438
460,5364,Unfaithful (2002),1.6646
460,1300,My Life as a Dog (Mitt liv som hund) (1985),1.5951
460,649,Cold Fever (Á köldum klaka) (1995),1.5794
460,5684,Naqoyqatsi (2002),1.5204
461,1,Toy Story (1995),1.2101
461,7345,Agent Cody Banks 2: Destination London (2004),0.2251
461,2347,"Pope of Greenwich Village, The (1984)",0.2153
461,2787,Cat's Eye (1985),0.2121
461,118894,Scooby-Doo! Abracadabra-Doo (2010),0.2039
462,719,Multiplicity (1996),0.3797
462,84944,Rango (2011),0.355
462,84637,Gnomeo & Juliet (2011),0.3466
462,741,Ghost in the Shell (Kôkaku kidôtai) (1995),0.3435
462,38992,Two for the Money (2005),0.3118
463,1,Toy Story (1995),2.0122
463,1394,Raising Arizona (1987),0.4224
463,5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),0.4091
463,91535,"Bourne Legacy, The (2012)",0.3999
463,152711,Who Killed Chea Vichea? (2010),0.3978
464,1,Toy Story (1995),1.4395
464,2457,Running Scared (1986),0.3775
464,1236,Trust (1990),0.311
464,5106,Crossroads (2002),0.3098
464,8368,Harry Potter and the Prisoner of Azkaban (2004),0.2875
465,1,Toy Story (1995),1.0385
465,5984,"Story of O, The (Histoire d'O) (1975)",0.2176
465,2455,"Fly, The (1986)",0.2159
465,32291,Melinda and Melinda (2004),0.2144
465,156387,Sing Street (2016),0.1955
466,1,Toy Story (1995),2.0181
466,494,Executive Decision (1996),0.6018
466,107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",0.5881
466,26492,Twilight Zone: The Movie (1983),0.5776
466,5666,"Rules of Attraction, The (2002)",0.5774
467,1,Toy Story (1995),0.4946
467,3423,School Daze (1988),0.1474
467,2614,Chopping Mall (a.k.a. Killbots) (1986),0.1435
467,171695,Robin Williams: Live on Broadway (2002),0.1306
467,134021,5 to 7 (2014),0.1192
468,4123,Ishtar (1987),1.8594
468,132,Jade (1995),1.6456
468,3034,Robin Hood (1973),1.6447
468,47646,Idlewild (2006),1.6295
468,6768,Luther (2003),1.5649
469,72694,Shrink (2009),1.5727
469,95949,"Immature, The (Immaturi) (2011)",1.4869
469,802,Phenomenon (1996),1.4709
469,64620,Frost/Nixon (2008),1.4684
469,188751,Mamma Mia: Here We Go Again! (2018),1.4643
470,3958,Billy Jack Goes to Washington (1977),1.5353
470,86644,"Fast Five (Fast and the Furious 5, The) (2011)",1.5274
470,114601,This Is Where I Leave You (2014),1.453
470,2956,Someone to Watch Over Me (1987),1.4487
470,106889,Tim's Vermeer (2013),1.4477
471,7455,"Mudge Boy, The (2003)",1.8429
471,171701,The Death of Louis XIV (2016),1.799
471,434,Cliffhanger (1993),1.7315
471,6348,Breakin' 2: Electric Boogaloo (1984),1.6825
471,132422,Da Sweet Blood of Jesus (2014),1.6651
472,1,Toy Story (1995),1.7938
472,3556,"Virgin Suicides, The (1999)",0.6294
472,1675,Incognito (1997),0.5051
472,2307,One Tough Cop (1998),0.4859
472,1213,Goodfellas (1990),0.4789
473,1,Toy Story (1995),1.9282
473,5055,Dragon: The Bruce Lee Story (1993),0.4931
473,7321,Twisted (2004),0.4609
473,5372,Calamity Jane (1953),0.4433
473,8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",0.439
474,33677,Rock School (2005),1.4483
474,116963,Ski School (1991),1.4006
474,60894,"Edge of Love, The (2008)",1.3585
474,283,New Jersey Drive (1995),1.2676
474,1986,Halloween 5: The Revenge of Michael Myers (1989),1.2323
475,1,Toy Story (1995),3.227
475,7073,"Shot in the Dark, A (1964)",0.6756
475,3051,Anywhere But Here (1999),0.6439
475,72489,Ninja Assassin (2009),0.6207
475,116849,Sex Ed (2014),0.6124
476,56908,Dedication (2007),2.2817
476,6748,"Brood, The (1979)",1.7065
476,6193,Poolhall Junkies (2002),1.6782
476,55820,No Country for Old Men (2007),1.5013
476,38164,"All This, and Heaven Too (1940)",1.4865
477,112303,Think Like a Man Too (2014),1.891
477,529,Searching for Bobby Fischer (1993),1.6811
477,4477,Big Top Pee-Wee (1988),1.5874
477,2236,Simon Birch (1998),1.5331
477,6358,Kiss Me Kate (1953),1.4964
478,1,Toy Story (1995),3.2586
478,1114,"Funeral, The (1996)",0.9257
478,8950,The Machinist (2004),0.8023
478,52885,Paprika (Papurika) (2006),0.7701
478,5425,Dark Blue World (Tmavomodrý svet) (2001),0.7627
479,1,Toy Story (1995),3.282
479,98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),0.8263
479,2002,Lethal Weapon 3 (1992),0.7934
479,62662,Tokyo-Ga (1985),0.6452
479,6902,Interstate 60 (2002),0.6136
480,110730,Transcendence (2014),1.64
480,95558,Beasts of the Southern Wild (2012),1.5419
480,6734,Memoirs of an Invisible Man (1992),1.5376
480,5384,I Want to Live! (1958),1.5121
480,85788,Insidious (2010),1.4842
481,1,Toy Story (1995),0.7156
481,136471,Kevin Hart: Laugh at My Pain (2011),0.1686
481,8578,Undead (2003),0.155
481,48319,Flyboys (2006),0.152
481,3418,Thelma & Louise (1991),0.15
482,1,Toy Story (1995),2.5132
482,393,Street Fighter (1994),0.5848
482,160730,The Adderall Diaries (2015),0.5611
482,1549,Rough Magic (1995),0.5515
482,54881,"King of Kong, The (2007)",0.534
483,5135,Monsoon Wedding (2001),2.8433
483,7142,Honey (2003),0.459
483,105037,"To Do List, The (2013)",0.4396
483,141668,War Room (2015),0.4361
483,101525,"Place Beyond the Pines, The (2012)",0.4346
484,189713,BlacKkKlansman (2018),1.6834
484,3964,"Adventures of Ichabod and Mr. Toad, The (1949)",1.6372
484,6300,Flickering Lights (Blinkende lygter) (2000),1.6199
484,150696,Tomorrow (2015),1.6157
484,43836,"Pink Panther, The (2006)",1.6131
485,6246,Talent for the Game (1991),1.1603
485,86,White Squall (1996),0.2723
485,27370,Late Night Shopping (2001),0.2669
485,5023,"Waterdance, The (1992)",0.2529
485,25865,"Letter, The (1940)",0.245
486,1,Toy Story (1995),1.8292
